Testo;Sentence;DD;DI;DIL;Soliloquio/Flusso di coscienza;Note
Rovetta-Gerolamo_Ninnoli_1882.txt;"Difatti dalla finestra entrava una striscia di sole molesta, sfacciata.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Adesso però io non la vedo più; - esclamò il galante mortificato. -";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Era sole d'inverno e di tramonto, e, abbassata così la tendina, essi rimanevano in una oscurità quasi completa.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Si consoli; non ci scapiterà molto!...
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Forse, avendo imparato a vederla anche quando non sono con lei....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Così presto?!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ma in tal caso ella avrà lavorato di fantasia, e ora, veduta a occhio nudo, chi sa come le sembrerò brutta!
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Divina!...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Adorabile!... -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Queste due volgarità Gino le aveva lasciate sfuggire a denti stretti, schiacciando quasi, con un moto convulso, il cappello fra le ginocchia.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Benchè alle volte egli fosse pieno di spirito come un termometro, adesso lo spirito era svaporato del tutto.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Egli si sentiva molto.... molto commosso.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;L'oscurità del salottino, alla quale il suo occhio si abituava, lasciava distinguere, a poco a poco, la bella marchesa di Tolosana che si disegnava fantasticamente fra i colori vivaci della seta e dei velluti.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Di quella bizzarra creatura,;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Gino intravvedeva la linea pallida del collo e delle spalle, una linea che si allungava via via completandosi, quando a Lucia, che era tutta un continuo movimento, si apriva meglio la scollatura a cuore della veste.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"E distintamente, anche nell'oscurità, vedea disegnarsi il biancastro delle braccia tondeggianti, che, nude fin sopra il gomito, uscivano dalle maniche larghe e cortissime, e poi.... e poi tutta quella massa di capelli, quel disordine, quella confusione di capelli che, lunghissimi, le cadevano sul collo sulla faccia, sulle spalle, penetrando qualche ciocca indiscreta anche nell'apertura della veste; il profumo intenso, nuovo, particolare a quella donna, e il caldo della stufa e i fiori....";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Insomma, se a Gino era svaporato lo spirito, bisogna pur compatirlo!...
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Adorabile!...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Divina!...
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Recanati, attento! È la quarta delle dichiarazioni ch'ella mi fa in cinque minuti, e così non mi lascia nemmeno il tempo di poterle gustare.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Marchesa cattiva! cattiva!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Per amarla troppo terminerò coll'odiarla.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Il caso non sarebbe nuovo, ma:
/*";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Sì fieri sensi nell'ardente petto Chi v'ispira, o signor? */
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Sfido io!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Non c'è caso ch'ella voglia prendere le mie parole sul serio!
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Oh!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Se non prendo le sue parole sul serio, dovrebbe ringraziarmene, caro Recanati - e qui l'accento ebbe un'intonazione molto marcata. -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Se no, scusi, sa, scusi, ma, a quest'ora.... me ne rincrescerebbe tanto per la diplomazia, ma....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Marchesa, non era mia intenzione l'offenderla.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Lo credo, e non si sgomenti.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"A me piace lo scherzo e ho capito che piace molto anche a lei, ecco tutto.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ella certo non può dubitare della mia stima!
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Oh no; perchè sono abbastanza sicura del fatto mio, ma lei, come lei....";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Mi conosce da dodici ore e pretenderebbe di amarmi non solo, ma pretenderebbe anche di farsi amare e....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Non lo pretendo, marchesa, lo desidero.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Un momentino; lasci finire.";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Appena presentato, subito mi scarica addosso una dichiarazione fulminante.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Io ne rido; e lei, con una disinvoltura invidiabile, giù la seconda, la terza, la quarta: una raccolta non sempre originale, ma molto ricca.";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Continuo a ridere, per il meno male, e allora, con un talento superiore a qualunque filodrammatico, mi recita per benino la parte del cruccio e dell'ira.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Senta, se lei mi lascia ridere, rider di cuore, potrò credere che, pure scherzando, abbia della stima per me; ma se invece dubita solamente che io possa accettare le sue, sarò buona e dirò le sue amabilità sul serio, per valuta corrente, nei miei Stati - la sua passione che dura da dodici ore, delle quali ne avrà dormito otto per lo meno, mi condurrebbe a delle conclusioni contrarie, credo, ai suoi desiderii.";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ella rideva mentre parlava, rideva con un riso fresco, giovane, sonante, e le fossette delle sue guance si facevano più profonde e più tentatrici.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Sì.... dodici ore, sarà; ma dodici ore sono più che abbastanza per diventar matto!
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;E allora, per ritornar savio, quante ore pensa che le possano occorrere?;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Gino, a questa lezione, perchè, anche detta ridendo, mentre ella, con una mano, si accomodava i capelli dietro la nuca, mostrando così tutto il braccio nudo e facendo risaltare le curve squisite del busto, era sempre però una lezione,;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Gino si trovava maluccio....
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Chi le assicura che io l'abbia veduta per la prima volta ieri sera? - diss'egli come l'uomo che nuota a caso in cerca di una tavola di salvamento.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Raiberti me lo ha assicurato mezz'ora fa.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Raiberti era un buon diavolo, ma chiacchierava troppo.;no;no;si;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Esso raccontò alla marchesa l'esclamazione di Gino al sentire che Giulia era vedova, la confusione delle parentele; raccontò tutto, in una parola.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"D'altra parte era la sua prima visita, e si riteneva fortunato di avere così un argomento qualunque da mantener viva la conversazione.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ma Raiberti non lo poteva sapere.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;No?...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Se mi ha detto che son due giorni soli ch'ella è qui a Roma e che era assente dall'Italia da cinque anni?
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Questo non vuol dire.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Non è la prima volta che ci vengo.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ma io, cinque anni fa.... cinque anni fa ero già fidanzata.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Fidanzata.... pur troppo! -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Dicendo queste parole, egli prese una cera rassegnata, si avvicinò a Lucia che, sicura di sè, non si ritrasse nemmeno, e: -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Se io le dicessi - continuò - di aver portato meco in questi cinque anni di esilio....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;D'esilio?...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;In Ispagna?...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Alla Corte?...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Con una incoronazione, due matrimoni e un funerale?
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Cinque anni di esilio, perchè non ho potuto dimenticare mai ciò che io avevo lasciato in Italia, qui a Roma.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Raiberti me lo ha detto: una nonna adorata!...
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Marchesa, questa è cattiveria, è crudeltà....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Via, via, da bravo! quella brutta faccia non gliela voglio vedere!... - e Lucia stese una delle sue piccole mani a Gino, che la prese e la strinse.... anche un po' troppo.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Avevo lasciata in Italia, una fanciulla bionda, pallida, con due occhioni neri.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Non la si può dire una rarità della specie; tutte le bionde, da poco in qua, hanno gli occhi neri.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Lei.... non si ricorda di nulla, lei? -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Gino prima di andare avanti aveva bisogno di un qualche indizio per poter regolarsi. -;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Imbecille!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Perchè non sono andato al club ieri sera? - pensava intanto fra sè. -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Avrei potuto forse conoscere suo marito e raccogliere qualche informazione opportuna.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Non si ricorda di nulla, lei?...
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Io?...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Di nulla!
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Non si ricorda di avermi veduto mai, nè al Pincio....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"No....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"E nemmeno al Valle?...
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Al Valle, cinque anni fa?;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ero ragazza!
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Cioè all'Apollo, volevo dire.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ci sono stata una volta con papà.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Alla première dell'Aida.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"E non si ricorda di avermi veduto!... - soggiunse Gino, il quale finalmente si sentiva in porto.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Io no.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ero fidanzata, e capirà bene, io non guardava che il marchese di Tolosana. -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Così dicendo Lucia abbassò gli occhi sospirando profondamente; profondamente davvero.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Gino pensò, con una soddisfazione colpevole, che anche quel marito non andava a versi alla moglie.
-";no;si;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Io non conoscevo alcuno - continuò il diplomatico - ero a Roma, per gli esami, da pochissimo tempo.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Entro in teatro, mi guardo attorno svogliatamente e vedo.... vedo lei, marchesa, in un palco di....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Di second'ordine.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Appunto....;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;In seconda fila.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Vederla, e restare colla bocca aperta, assorto in una muta contemplazione, fu tutt'uno.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Le cantilene di Selika e di Nelusko....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Cioè di Radames e d'Aida....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Di Radames e d'Aida, trovarono la mia mente, i miei sensi distratti.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Tutta la mia vita era negli occhi, negli occhi che contemplavano lei, e la divina musica di Verdi rimaneva soffocata da un'armonia celeste dell'anima, che mi trasportava in un altro mondo, in una follia di desiderii e di sogni.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Egli è che allora conoscevo l'amore per la prima volta, egli è che allora per la prima volta imparavo ad amare.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Finito lo spettacolo esco dalla sala per incontrarla all'uscita.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Mentre la vedo passare bionda, pallida, sottile, come la figura d'Ofelia nella mente di Shakespeare innamorato, scorgo un collega: -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Conosci quella giovinetta? domando. - È la....;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Qui Recanati s'interruppe un istante: il casato di Lucia non lo sapeva. - È la fidanzata del marchese di Tolosana - mi risponde.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Creda, marchesa.... mi sono sentito una mano ghiacciata serrarmi la gola, un coltello piantarsi nel cuore....;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Lucia non rispose, pareva commossa.... anche lei pareva avesse perduto lo spirito.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ricordo di averla veduta quella sera con.... con un....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Con mio padre.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Appunto.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Un signore.... piuttosto in età....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Alto di statura....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Sicuro, alto.... un po'....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Un po' magro.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Un po' magro....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Colla barba bianca.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Oh bianchissima.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Vede bene come ricordo ogni più minuto particolare!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Lucia lo guardò con un'occhiata che era una carezza, e sfogliando a caso uno degli album che teneva sul tavolo, mostrò un ritratto a Gino.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Lo ricorda?...
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Suo padre?...
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Mio padre.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Tal e quale. -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Eppure, pensava Gino guardando il ritratto, quella barba io la conosco. -;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Le rassomiglia molto.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Le pare?
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Tutta lei.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Come era bella anche allora!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Con suo padre nel palco formavano un quadretto, tutt'e due, che non ho mai potuto dimenticare.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Tutt'e due?...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Cioè, tutti e tre, perchè c'era anche mia sorella.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Sicuro, ma.... non se n'abbia a male.... con sua sorella era il quadretto veduto, solamente lei era quell'altro; quello conservato nell'anima.";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;A questo punto,;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Gino baciò lentamente la mano della marchesa.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Lucia lo lasciò fare abbassando la vaga testina e così si aperse un po' più la scollatura dell'abito.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Cominciava ad esser commossa anche lei, non della commozione effervescente di Gino, ma di una specie di malinconia tranquilla e profonda.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ebbene, signora Lucia....;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Permetta che io la chiami così, per una volta sola almeno; ebbene, signora Lucia, quando le avrò detto che sono cinque anni, cinque lunghi anni che io vivo per lei e con lei, crederà ancora che, se sono pazzo, mi possano bastare poche ore per ritornar savio?";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Lucia lo guardò, sorrise, e poi abbassò la testa anche di più:
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Oh se fosse proprio vero.... cinque anni.... allora.... allora sarebbe tutt'altra cosa!...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Recanati intanto continuava a farsi più e più vicino, e già, con un ginocchio, toccava la veste della marchesa.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Io non pretenderei, certo, non pretenderei mai di essere amato, ma se tutto quello che ho sofferto in cinque anni, tutto quello che ho sofferto di dolori, di gelosie....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Gelosie.... - e qui la marchesa sospirò un'altra volta - adesso lei non avrebbe più ragione di essere geloso....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;No?... -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Curiosa! pensava tra sè il diplomatico, fra marito e moglie le relazioni sarebbero dunque interrotte? -;no;no;si;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ascolti, marchesa - riprese poi rinfrancato da questa nuova scoperta. -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ascolti.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Mi deve rispondere con franchezza, con serietà.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Se lo ricordi, non ha il diritto di scherzare colla passione di un uomo, perchè ha il diritto di non parteciparvi!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Lucia lo guardò con uno sguardo tenero, lungo, e riabbassò di nuovo gli occhi.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Quando io facessi tutto ciò che il suo capriccio fosse per domandarmi, quando io superassi tutte le prove alle quali le piacesse di sottopormi, fra un anno, fra due, fra dieci, potrei forse sperare....
-";si;no;no;no;
