novel ;sentence ;DD;DI;DIL;Soliloquio/Flusso di coscienza ;note;
Collodi_Carlo-Macchiette-1880.txt;Ebbene: fra tutti gli amici e tutte le persone che frequentavano la casa vostra, sapete chi fu il solo gentiluomo che si risentì dell’indegna offesa?;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Fu Maurizio.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Carattere fiero e cavalleresco, voleva ad ogni costo provocare il marchese; e vi giuro che mi ci volle del buono e del bello per dissuaderlo da questa generosa prepotenza.
— È il difetto di tutti i temperamenti maneschi e sanguigni.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Non c’è da fargliene colpa!
— Voi, dunque, difendete il marchese Arturo?
— Povero Arturo! È così leale! così buono!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Se sapeste, dottore, quante volte si è pentito di quel suo disgraziatissimo matrimonio!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Me l’ha detto lui! lui stesso colla sua bocca!
— Non mi fa meraviglia.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Una delle grandi caratteristiche degli uomini leggeri è appunto quella di prender moglie, per aver poi il diritto di lagnarsi d’averla presa.
— Se questo è un vizio, bisogna dire che è comune a tutti gli uomini… anche agli uomini di spirito.
— Domando scusa, baronessa!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Quando gli uomini di spirito diventano mariti, o sono contenti del passo fatto, e allora non se ne lodano con nessuno, forse perchè sanno che nessuno lo crederebbe: o hanno, invece, delle buone ragioni per esserne malcontenti…
— E allora?
— Allora pigliano il contegno impassibile e disinvolto di quello Spartano che si trovava dinanzi ai giudici con una volpe nascosta sotto il mantello.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Si fanno piuttosto mangiare una gamba, che gridare ohi e confessare in pubblico il proprio peccato.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"II
I n questo punto apparve Amelia.
— Come stai, mia bella e simpatica pallidona? — gridò la baronessa, andandole incontro a braccia aperte e baciandola.
— A me lo domandi? domandalo piuttosto al dottore.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Noi poveri malati siamo sempre gli ultimi a sapere le notizie della nostra salute.
— E la Bebè?
— È di là che dorme, in collo alla balia.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Tu la vedessi!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Una rosa del paradiso!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Un angiolo coi capelli d’oro e gli occhi azzurri!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Tutte le volte che la guardo ho sempre paura che metta le ali e mi voli via.
— Povera Bebè!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"E pensare che col tempo anche lei diventerà una donna!…
— Che profanazione! — mormorò fra i denti il dottore.
— Stava giusto qui parlando d’Arturo e del suo matrimonio — continuò la baronessa. — Sono oramai passati due anni, eppure non so darmene pace.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Quel matrimonio fu un dispetto, un’ingiuria atroce che il banchiere Arminio volle fare alla nostra famiglia!… Ma Iddio non paga il sabato!…
La baronessa accompagnò questa minaccia con un certo balenìo d’occhi da far venire la pelle d’oca.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Poi soggiunse:
— Povera Amelia!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Meno male che se tu piangi, neppure la marchesa Olimpia ha motivo di ridere.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"La gelosia la mangia viva!
— E voi ci godete?….
— Un pochino, dottore, un pochino!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Noi donne siamo fatte così: perdoniamo volentieri agli uomini, ma colle donne che ci hanno fatto del male, non abbiamo cuore.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Quindi la baronessa, interrompendosi e fissando gli occhi sugli orecchini di brillanti di sua nipote, le domandò:
— Dove hai comprato queste bellissime gocciole?
— Non le ho comprate.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Oggi è il mio giorno onomastico, e questo è un regalo del mio virtuoso consorte.
— Oggi, duuque, è giornata di visite?
— Di visite!… Le mie visite si contano sulle dita.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Sono poche e noiose.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Le persone che potevano dare ombra…
— Son state messe fuori dell’uscio.
— Fuori dell’uscio, no.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Maurizio non è capace di questi sgarbi; ma possiede un’arte sopraffina per fare intendere a tutti quelli che non gli vanno a genio, che ha più piacere a incontrarli nelle case degli altri che su per le scale di casa sua.
— E domani sera verrai in casa Giuliani?
— Anche colla febbre.
— E Maurizio?…
— Mi accompagnerà.
— E se non volesse?
— Mi accompagnerà per forza.
— E il dottore?…
— Il dottore brontolerà… eppoi mi lascerà andare: non è vero, mio burbero amico? — soggiunse Amelia, voltandosi verso il dottor Leo, con un grazioso sorriso.
— Ma questo è il grido della rivolta! — disse il dottore rizzandosi in piedi.
— Tutto merito mio! — strillò la baronessa.
— Brava davvero!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Mi fa specie che Maurizio tolleri ne’suoi Stati una rivoluzionaria pericolosa come voi!…
— Non dubitate: se stesse a lui, mi manderebbe a domicilio coatto: ma non osa.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Il vostro amico, con tutto il suo coraggio, ha una gran paura…
— Paura di chi? di voi?…
— Di me, no: della mia lingua.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Non ridete, dottore: per gli uomini, che temono lo scandalo e le dicerie del mondo, la lingua delle donne è una potenza di prim’ordine: una potenza che bisogna trattarla con molti riguardi, e pensarci bene e poi bene, prima di rompere le ostilità…
— Il conte Vitelli — disse il cameriere, affacciandosi sulla porta.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"III
S i presentò in sala un giovinetto lungo lungo, liscio liscio, grullo grullo, il quale, dopo aver fatto un grande inchino col capo, stese la mano alla signora Amelia, sussurrando a mezza voce:
— Buon giorno, marchesa!
— Conte! ve l’ho detto un’altra volta.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Io non sono marchesa.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Lo fui.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Oggi sono semplicemente la signora Volfanghi.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Dalle aure viziate e corrotte del patriziato sono scesa a purificarmi nell’ambiente limpido e sano dell’onesta borghesia.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Ho detto bene, dottore?;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Se sbaglio, correggetemi.
— Intendo la vostra ironia! — replicò il Contino — quel passaggio dev’essere stato per voi un grande stacco!…
— Oh! meno di quello che credete.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;I borghesi, per vostra regola, fanno su per giù le medesime cose che vedono fare all’aristocrazia: con questa differenza: che non le sanno fare.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Che notizie mi portate di laggiù dal mondo?
— Si parla da per tutto del volume di poesie, pubblicato in questi giorni dal marchese D’Albano.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Le avete lette?
— Mi paiono bellissime — rispose Amelia. — Singolare, per altro, l’idea di intitolarle A Te!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Chi si dice che possa essere questa Laura misteriosa?
— Si bisbigliano diversi nomi, ma è difficile cogliere nel segno.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Voi sapete che Arturo ha un catalogo di vittime, che non finisce mai.
— Povera marchesa Olimpia! — urlò la baronessa — pensare che ha speso un milione per comprarsi un marito che fa la corte a tutte le mogli, fuori che alla sua.
— Per una moglie, non sarebbe questa una gran disgrazia — osservò il dottor Leo. — Oramai si sa che gli uomini che corrono dietro a tutte le donne, non ne amano nessuna.
— Salvo un caso, dottore — interruppe la baronessa, con una certa vivacità mal dissimulata.
— Cioè?
— Ho sentito raccontare che alle volte vi sono degli uomini, che fanno la corte a molte donne, per poterne amare una sola, senza dar nell’occhio e comprometterla…
— Scusate, non ci avevo pensato!
— Il colonnello Ballesio e la sua signora — disse il cameriere, affacciandosi daccapo sulla porta.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"IV
E ntrò in sala una graziosa donnetta, sui trent’anni, tutta spirito e tutta penne.";no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Dietro a lei camminava intirizzito un gran soprabitone lungo di panno nero, sormontato da un bavero abbondante, dal quale uscivano fuori due punte bianche di tela inamidata, che, vedute da una certa distanza, somigliavano a due vele in alto mare e col vento in poppa.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Dentro a questo soprabitone c’era nascosto un uomo che, a chiamarlo Colonnello, si voltava subito e rispondeva presente! (un vizio preso a reggimento quando era capo-sarto).
— Vi saluto, amiche mie, e scappo di corsa — disse Sofia (così si chiamava la moglie del soprabitone, coll’uomo dentro).
— Come mai tanta furia?
— Andiamo a dar querela a quel malanno del marchese D’Albano.
— Perchè?
— Non sapete il tiro che mi ha fatto?
— Quale?
— Avete letto il suo volume di poesie?
— Sì!
— Ebbene… quelle poesie sono indirizzate a me!
— A te?…
— Un’infamia senza esempio!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Far credere quello che non è stato… e non sarà mai… Gettare il disonore sul capo di una donna onesta e di una moglie onorata!… Perchè io sono innocente!… Credetelo, io sono innocente!… Ne chiamo in testimonio il cielo, e mio marito!;si;no ;no;si;;
Collodi_Carlo-Macchiette-1880.txt;"Parlate, parlate pure, colonnello!…
— Io parlo!
— Ma ne sei proprio sicura? — domandò Amelia.
— Dio volesse che potessi dubitarne!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Tutti vi rammenterete della corte spietata che mi ha fatto il marchese Arturo, l’estate passata, ai bagni della Spezia… Basti dire che la marchesa Olimpia si era così ingelosita, che non mi salutava più…
— Non ci salutava più! — soggiunse il soprabitone di panno nero.
— Bada,";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Sofia — insistè la Volfanghi — io non voglio contraddirti, ma mi pare…
— Che cosa?.
— Mi pare che nei versi di Arturo si parli sempre di una donna dalle chiome nere come l’ala del corvo.
— Ebbene?
— Io ti ho conosciuta una volta che eri castagna scura.
— Tu sbagli, amica!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Non è vero, colonnello?
— Mia moglie?… Mai castagna!
— Datevi pace, signora Sofia — disse sorridendo il dottor Leo — se fosse qui il professore Armandi vi proverebbe che la musa ispiratrice del marchese Arturo non siete voi… Sarebbe un’altra.
— E chi sarebbe quest’altra? — gridò la moglie del colonnello, quasi risentendosi di un’offesa.
— Il professore Armandi è inferocito come una tigre impagliata, e va raccontando a tutti che quei versi sono stati insidiosamente indirizzati a sua moglie.
— A chi? all’Ernesta? — ribattè la Sofia, dando in una gran risata. — In verità quell’asino di professore mi farebbe proprio ridere, se ne avessi voglia.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Non dico che la sua moglie sia brutta, no!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Tutt’altro; l’Ernesta è graziosa, è carina e può anche piacere; ma via, siamo giusti: ha due mani, povera figliola, che paiono due piedi e un naso più lungo di una giornata senza pane.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;E vi pare, dottore, che una donna a quel modo lì, possa ispirare un poeta?;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Ditemi piuttosto che l’Ernesta è di un carattere così vano e così leggiero, da far magari carte false per dare a credere a tutti… Ma io non mi stupisco di lei: mi stupisco, invece, di quella bestia di suo marito!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Mio Dio! s’intende esser mariti!… ma il troppo, stroppia!
— Il troppo, stroppia! — ripetè con tono lugubre il colonnello, dimenando le gambe e battendo i piedi in terra, forse coll’intenzione di far vedere che non era tanto stroppiato, quanto gli altri si figuravano.
— Il professore Armandi! — annunziò il cameriere, affacciandosi in sala per la terza volta.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"V
L’ Armandi era uno di quegli uomini che non hanno nè età, nè sesso determinato; una di quelle mummie giallognole, sbarbate, tarmate, accartocciate e quasi illeggibili come i cimeli e le pergamene antiche.";no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Fedele ai suoi principii politici, portava sempre un gran paio d’occhiali verdi, legati in oro: e per un sentimento lodevole di deferenza verso un vecchio reuma, che conviveva con lui da molti anni come un fratello, camminava drammaticamente a stratte e a sbalzelloni, come fanno i tiranni in tragedia, accidentati quasi sempre da una gamba.
— Dove avete lasciata l’Ernesta? — gli domandò la Volfanghi, stendendogli la mano.
— Non esce più di casa!…
— Forse qualche disgrazia?
— Irreparabile!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Il nostro onore è stato assassinato!…
Il professore voleva profferire quell’ «assassinato» con un ruggito d’ira selvaggia, imitando Salvini nell’Otello, ma fu colto da un improvviso nodo di tosse, per cui tutto l’effetto drammatico di quel ruggito dovè rifugiarsi fra le pieghe del fazzoletto da naso.
— Voi dunque — insistè Amelia — siete sicuro, proprio sicuro, che quel volume di versi?…
— Così non fosse! ma pur troppo quei versi sono indirizzati a una donna che ha gli occhi color del mare!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Gli occhi color del mare!… In queste poche parole, c’è un ritratto in fotografia e col nome sotto!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Capite, signora Amelia?;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Gli occhi co-lor-del-ma-re!
— Digraziatamente ho gli occhi color del mare anch’io — soggiunse sospirando la moglie del colonnello.
— Sì, sì… ma c’è mare e mare — replicò il professore, cominciando a riscaldarsi.
— Distinguo!… disse una voce, che uscì fuori dal soprabito del colonnello.
— C’è poco da distinguere — tuonò l’Armandi, esplodendo come una torpedine — volete insegnare a me qual’è il vero color del mare? a me che son cugino, per parte di donna, del ministro della marina?…
Quindi, abbassando la voce, continuò con una specie di rantolo soffocato:
— La chiave di tutto questo scandalo, eccola qui.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Tempo addietro pregai il marchese D’Albano a non mettere più i piedi in casa mia… e oggi, il vile, si è vendicato!…
— E perchè lo scacciaste?
— Perchè?… perchè la moglie dell’Armandi è come la moglie di Cesare: non tollera nemmeno il sospetto.
— Povera Ernestina! — disse la baronessa — voglio sperare che, per divagarla un poco, la condurrete domani sera in casa del principe Giuliani.
— Mia moglie ai balli?";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Mai!
— Avete paura anche del ballo?
— Baronessa!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Non vi sono che i ragazzi che ballano unicamente per ballare; tutti gli altri…
— Per carità, professore, non dite spropositi.
— Chiamateli spropositi: ma se ai tempi di Francesca da Rimini i balli fossero stati frequenti, come oggi, c’è da scommettere che la bella Riminese e il suo cognato Paolo, per dirsi che si volevano bene, non avrebbero avuto bisogno del libro di Galeotto.";si;no ;no;no;;
