Testo;Sentence;DD;DI;DIL;Soliloquio/Flusso di coscienza;Note
Deledda_Grazia-Stella_d_oriente-1890.txt;"E donna Morella ancora era trasfigurata; i capelli d’argento pettinati all’ultima moda precisamente con l’acconciatura per signora attempata dell’Ultima Moda della contessa Olga: - gli occhiali lucentissimi, il cordoncino nero di seta con piccole nappe, il vestito di seta adattissimo per ricevimento: una cosa notevole perché per lo innanzi la contessa si faceva abbigliare in istranissime maniere.";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Il duca non riusciva a capire; ma voi lo capite.";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Tutti quei cambiamenti erano opera di Stella.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;I primi giorni Stella aveva visitato Roma, la città eterna, e nella sua ammirazione di artista, di cristiana, per quei monumenti sublimi, fra quelle memorie di tempi gloriosissimi, fra quei tempi della Mecca cristiana aveva persino dimenticato i suoi dolori.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Poi, definitivamente entrata nel palazzo di Farnoli per cominciar il suo servizio, vi si era messa con rassegnazione, decisa a tutto.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Donna Morella, di carattere molto mobile, come tutti i vecchi, tanto più che anche lei aveva la sua buona parte di infelicità, a ore trattava Stella qual figlia con grande affetto, confidandole i suoi pensieri, i suoi dispiaceri, la storia del matrimonio di Ruggero, chiedendole pareri e dandogliene, a ore le faceva lungamente leggere libri inglesi e francesi (donna Morella odiava la letteratura italiana, parlava quasi sempre francese perché sua madre era francese, e forse per ciò aveva voluto che la sua signorina sapesse bene quella lingua) libri spesso noiosi, specialmente gli inglesi, in una terribile maniera; a ore si mostrava del più buon umore possibile; a ore si rinchiudeva nel suo appartamento senza voler vedere nessuno, mostrandosi nervosa al punto di dare del Lei a Stella!";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Ma Stella compativa tutto, taceva, lavorava, faceva riordinare e rinnovare tutto; la faceva infine da padrona di casa, da cameriera e da maggiordoma, perché, cominciando a conoscere i gusti della vecchia signora, ordinava persino il menu e suggeriva come vestire la contessa nel modo più adatto alla sua età, se pure non giungeva ad abbigliarla essa stessa.";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Si sentiva abbastanza ricompensata quando donna Morella, mostrandosi contenta di lei, la chiamava figlia mia, e la ringraziava delle cure che pigliavasi di lei e della sua casa.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Non invitando quasi mai nessuno a pranzo, donna Morella voleva che Stella pranzasse sempre in sua compagnia: le aveva dato una bella cameriera, un intero appartamento, e un giorno, in un momento di espansione, era giunta a dirle che, giacché Ruggero voleva ammogliarsi democraticamente avrebbe preferito lei su tutte le altre.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Stella ringraziò sorridendo la contessa: in realtà era fortunata.;no;si;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Fortunata, così per dire, perché non ostante l’adempimento completo dei suoi progetti, ella si sentiva triste, infinitamente triste, e l’oblio che sperava dal tempo e dalla lontananza, non arrivava più.;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Maurizio regnava sempre nel suo pensiero e nel suo cuore: tutti i suoi ricordi si fissavano su di lui, e quando si trovava sola cadeva in una cupa disperazione perché sentiva di amarlo sempre, come se gli fosse vicina e ignorasse ancora l’abisso che la divideva da lui… suo fratello!;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Quel pensiero era una tremenda tortura per lei, e per discacciarlo cercava sempre la compagnia di donna Morella, e, passeggiando insieme, cercava per le vie di Roma un viso la cui memoria mandasse via dal suo cuore quella del viso di Maurizio… Inutile dirlo:;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Stella non lo trovava mai, benché tutti ammirassero il suo.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Erano così passati quindici giorni.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Nessuna notizia dei d’Oriente arrivava a Stella; ma mentr’essa provava una specie di consolazione nel sapersi non scoperta, sentiva instintivamente un ardente desiderio di saper ciò che accadeva da loro.";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Qual triste dramma conturbava l’anima sua!…
… Un giovedì dunque il vecchio duca di M*** guardò con stupore la contessa, domandandosi se non fosse ringiovanita, e stava per chiederglielo, quando, avvicinandosi al gruppo di vecchie signore che la circondavano, la sentì parlare così:
– Sì, è bella, ma sopratutto buona! È napoletana: si chiama Stella Franchetti.";si;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Suo padre, ricco negoziante, le fece dare una brillante educazione, ma ora ultimamente è morto… rovinato, completamente rovinato dal giuoco e da speculazioni mal andate.;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Si è suicidato, lasciando Stella nel lastrico dopo averla allevata da gran signora.
– È una storia terribile – esclamò una signora. – E lui lo sapeva?
– Sicuro che lo sapeva; e tutto ciò che fece per sua figlia fu di raccomandarla ad un amico, nella sua ultima lettera.
– Oh, è così difficile la protezione per una fanciulla povera!
– Sì; e Stella, benché il suo protettore, non glielo dimostrasse, lo sapeva. È troppo fiera per rimanere a carico di altri!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Sicché appena lesse l’avviso che feci dare in un giornale, in cerca di una damigella di compagnia, volle partire ad ogni modo.
– Mi contentò subito; perché è istruitissima, bella di anima come di corpo, una vera fenice, ve lo assicuro.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Ha il tratto di una principessa!… Dacché è arrivata lei noi pare di rivivere, che abbia una famiglia, che senta più insensibilmente la mia sfortuna…
Il duca, fermatosi dietro la poltrona di donna Morella, sorrise finamente sotto i baffi bianchi ombreggiati dall’eterno velo di tabacco.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Finalmente capiva il cambiamento dell’addobbo del salotto e della toeletta della contessa.
– È giovine? – chiese una signora.
– Giovanissima; può avere venti anni.
– Peccato che manchi Ruggero! – disse una voce in tono di scherzo.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;A quel nome la contessa aggrottò terribilmente le sopracciglia rivolgendosi vivacemente, e chissà che avrebbe risposto, se non si fosse accorta essere stato il suo vecchio amico il duca ad esclamare quello scherzo famigliare.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;In quel punto donna Morella, entusiasmata di Stella, avrebbe svelato il suo pensiero circa il suo preferimento della sua lettrice su tutte le altre borghesi, se non si fosse ricordata che le signore che la circondavano, tutte chi più chi meno titolate, erano state testimonie delle sue sfuriate contro miss Ellen e Ruggero.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Sicché si contentò di dire, chinando dolorosamente la testa:
– Oh, non parlatemi di lui!…
– Parliamone anzi! – esclamò un giovinotto che s’era avvicinato al gruppo, accorgendosi della conversazione animata che vi regnava. – È già da molto che non vedo Ruggero… Dove mai è andato? se è permessa la domanda…
– Lo chiede a me? – rispose la contessa alzando il capo. – Io non so nulla! – In realtà ella sapeva benissimo!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Il giovine si morse a sangue le labbra accortosi di aver fatto una domanda indiscretissima; e per dissipare un po’ la cattiva impressione da lui destata, esclamò:
– Signora contessa, ieri l’ho vista con una signorina stupendamente bella.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Le ho salutate, ma non so chi sia.;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Non è Romana, perché è la prima volta che la vedo: eppoi, è una bellezza esotica, bionda, così bionda!…
– È Stella Franchetti! – esclamò la contessa riprendendo il sorriso.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Il duca esclamò:
– Ma presentatemela dunque!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;E tutti ripeterono: – Presentatecela!;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Donna Morella ci pensava: anzi aveva avvertito Stella che forse l’avrebbe chiamata nel suo salotto per presentarla alle sue amiche.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Non era di rigorosa etichetta quella invasione democratica nel salotto della contessa di Farnoli, ma donna Morella, aveva troppo stuzzicato la curiosità dei suoi pochi visitatori per censurarla, eppoi… era così bella Stella!… La contessa ordinò a un domestico di avvertire la signorina Franchetti che i suoi amici desideravano conoscerla.;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Stella non tardò: quando apparve sulla soglia, gli astanti riunitisi tutti presso la contessa, rivolsero vivamente lo sguardo verso di lei….;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"VII
Vestiva un ricco abito da ricevimento, di faglia crema con ricami e pizzi di argento; le mani strettamente inguantate si occupavano intorno a un gran ventaglio adatto alla toeletta, e un pettine d’argento le sosteneva i capelli dalle ondeggiature a riflessi lucenti, perché essendo sopraggiunta la notte donna Morella aveva fatto accendere i lumi.";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Stella, pensando che forse l’avevano fatta chiamare per godersi del suo imbarazzo, della sua goffaggine, si avanzò lenta, maestosa sino alla contessa, dopo aver gettato un lungo e freddo sguardo su tutti.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Sorrideva, un sorriso da regina, ma donna Morella notò un misterioso pallore sul di lei viso, uno strano smarrimento nei suoi occhi, come di chi rattiene a stento il pianto.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Seguì la presentazione, - la conversazione.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Tutti, una ventina fra uomini e donne, fra giovani e vecchi, si aggrupparono intorno a Stella che si vedeva osservata finamente, ascoltata attentamente, giudicata dagli sguardi che si ricambiavano fra loro.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Anch’ella ascoltava, parlava e sorrideva sempre, ma probabilmente il suo pensiero volava altrove perché nella sua conversazione non regnava il solito brio. -;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Ma poco importava.;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Stella affascinava lo stesso e a donna Morella si faceva una strana osservazione.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Per esempio, da circa dieci anni il suo salotto non si era mai più visto popolato a così tarda ora e da tanti amici!;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"E dubitava che ciò provenisse dalla presenza di Stella, quando il vecchio duca le mormorò all’orecchio:
– Contessa, pare vi pigliate gioco di noi.
– Oh!…
– Ma sì!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Questa piccina è più adatta a rappresentare una principessa… mettiamo russa; sono così bionde e misteriose le principesse russe! che una signorina di compagnia!";no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Un’altra signora le disse del pari all’orecchio con voce melliflua: – Ah, mia cara Morella, non mi figuravo neanche che ci fossero delle borghesi così perfettamente belle e spiritose…
– Che anomalia! che anomalia! – E si alzò per andarsene.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Quella signora pretendeva essere giovine e bella, ma si accorgeva che vicino a Stella ciò diventava davvero un’anomalia.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;E se ne andò, seguita a poco a poco da tutte le altre.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Un’altra signora vecchissima, la più grande amica di donna Morella, mentre questa la accompagnava fino alla soglia, disse ridendo: – Bada, cara mia, se potrò rapirti la tua lettrice lo farò senza nessuno scrupolo…
– Farai benissimo… per te! – rispose la contessa ridendo essa pure.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Anche i vecchi signori se ne andarono; e, cosa strana, i giovani che si ritiravano sempre i primi questa volta rimasero gli ultimi; e, cosa stranissima, il visconte di H..., quello che aveva domandato di Ruggero e di Stella, e sempre fuggiva pel primo, dicendo di non aver tempo, quella sera rimase lunghe ore come inchiodato nel salotto di donna Morella, e fu proprio l’ultimo ad andarsene!";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Donna Morella e la sua lettrice lo seguirono con gli occhi, e quando si trovarono sole si guardarono attorno.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Era quasi tardi.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Un leggero disordine regnava nel salotto; sotto la luce calda dei lumi i fiori mandavano un fortissimo profumo, le stoffe dei mobili, delle pareti, pareva avessero diversi toni, colori diversi dai primi, e le specchiere brillavano come lastre di argento ai raggi del sole: spirava infine un’aria tiepida, olezzante, un’aria di vita, di gioia, in quel salotto per lo innanzi così severo, così gelido nella sua melanconica eleganza.";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Per qualche minuto la contessa rimase immersa in dolci pensieri, forse i ricordi della sua splendida gioventù, della sua trascorsa felicità; poi pensando che gli ultimi bagliori, gli ultimi sorrisi della sua vita, così li chiamava essa, venivano portati nella sua casa da una fanciulla tanto bella, buona e gentile, non ostante il suo grado inferiore nella scala sociale, rivolse su Stella uno sguardo di amore, di riconoscenza mentre sussultava leggermente nella sua molle e tiepida poltrona.";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Perché vide che Stella, dal cui viso era sparito il sorriso, chino cupamente il capo sul petto, aveva due grosse lacrime agli angoli degli occhi, la contessa si levò e, posandole una mano sull’omero, esclamò:
– Ebbene, carissima, che cosa hai dunque?…
Stella balzò in piedi, pallidissima, ma non rispose.
– Ma che hai, che hai dunque? – ripeté donna Morella.
– Oh, se sa! – rispose alla fine Stella. – Venga con me, venga!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;E la condusse al suo piccolo salotto di lettura, dove l’aveva trovata il domestico che l’aveva pregata di condursi dalla contessa.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Un lume ardeva ancora sul tavolino su cui stavano sparsi molti giornali, uno dei quali aperto.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Nel guardare quel giornale Stella barcollò e indicandolo alla contessa si lasciò cadere su una sedia nascondendo il viso fra le mani.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Donna Morella ripulì diligentemente i suoi occhiali, li inforcò di nuovo, e si chinò sul giornale, chiedendosi cosa tutto ciò significasse.;no;no;no;no;
